time,filtered_QTcB
2002-02-15T06:55:03.106,0.4213409416575
2002-02-15T06:55:04.061,0.4217140608285
2002-02-15T06:55:04.972,0.4217140608285
2002-02-15T06:55:05.928,0.4217140608285
2002-02-15T06:55:06.883,0.421791100301
2002-02-15T06:55:07.878,0.4218001619185
2002-02-15T06:55:08.850,0.421809223536
2002-02-15T06:55:09.783,0.421809223536
2002-02-15T06:55:10.750,0.422748407704
2002-02-15T06:55:12.678,0.422846416907
2002-02-15T06:55:13.694,0.42294442611
2002-02-15T06:55:14.633,0.423102470429
2002-02-15T06:55:15.594,0.423102470429
2002-02-15T06:55:16.544,0.42314847483
2002-02-15T06:55:18.350,0.4234099222185
2002-02-15T06:55:19.256,0.4234099222185
2002-02-15T06:55:20.200,0.4236633328395
2002-02-15T06:55:21.094,0.423701300473
2002-02-15T06:55:22.050,0.423745495118
2002-02-15T06:55:22.917,0.423745495118
2002-02-15T06:55:23.822,0.423789689763
2002-02-15T06:55:24.722,0.423789689763
2002-02-15T06:55:25.639,0.423789689763
2002-02-15T06:55:26.506,0.423745495118
2002-02-15T06:55:27.394,0.423745495118
2002-02-15T06:55:28.322,0.423789689763
2002-02-15T06:55:29.239,0.423816162617
2002-02-15T06:55:30.139,0.423842635471
2002-02-15T06:55:31.056,0.424013262885
2002-02-15T06:55:31.994,0.4242239795055
2002-02-15T06:55:32.967,0.424264068712
2002-02-15T06:55:33.883,0.4242718168365
2002-02-15T06:55:34.811,0.424279564961
2002-02-15T06:55:35.739,0.424436519011
2002-02-15T06:55:36.661,0.424436519011
2002-02-15T06:55:37.578,0.424436519011
2002-02-15T06:55:38.506,0.424436519011
2002-02-15T06:55:39.472,0.424436519011
2002-02-15T06:55:40.422,0.424436519011
2002-02-15T06:55:42.289,0.424436519011
2002-02-15T06:55:45.083,0.424593473061
2002-02-15T06:55:46.017,0.424593473061
2002-02-15T06:55:46.978,0.424593473061
2002-02-15T06:55:47.900,0.424593473061
2002-02-15T06:55:48.839,0.424593473061
2002-02-15T06:55:49.767,0.424593473061
2002-02-15T06:55:51.667,0.424593473061
2002-02-15T06:55:53.550,0.424593473061
2002-02-15T06:55:54.522,0.424735951494
2002-02-15T06:55:55.467,0.424878429927
2002-02-15T06:55:56.456,0.424735951494
2002-02-15T06:55:58.272,0.424735951494
2002-02-15T06:55:59.933,0.424878429927
2002-02-15T06:56:00.794,0.424878429927
2002-02-15T06:56:01.600,0.424878429927
2002-02-15T06:56:02.456,0.424878429927
2002-02-15T06:56:03.294,0.424878429927
2002-02-15T06:56:04.167,0.424878429927
2002-02-15T06:56:05.078,0.424878429927
2002-02-15T06:56:06.022,0.424898361363
2002-02-15T06:56:06.894,0.424898361363
